time,x_coor,y_coor,z_coor
1713544674258,2.0853497982025146,3.2321722507476807,9.172186851501465
1713544674295,2.075772762298584,3.2585084438323975,9.129091262817383
1713544674296,2.078166961669922,3.268085241317749,9.133879661560059
1713544674317,2.0805611610412598,3.287238836288452,9.136273384094238
1713544674355,2.073378562927246,3.28963303565979,9.093177795410156
1713544674376,2.0877439975738525,3.2537200450897217,9.136273384094238
1713544674415,2.0829553604125977,3.2297780513763428,9.126696586608887
1713544674416,2.099714994430542,3.2154128551483154,9.126696586608887
1713544674436,2.1140801906585693,3.2130186557769775,9.14345645904541
1713544674478,2.118868589401245,3.220201253890991,9.131484985351562
1713544674506,2.140416383743286,3.2393548488616943,9.117119789123535
1713544674549,2.1499931812286377,3.268085241317749,9.083600997924805
1713544674550,2.169146776199341,3.2848446369171143,9.002198219299316
1713544674576,2.169146776199341,3.287238836288452,8.975862503051758
1713544674577,2.1787235736846924,3.28963303565979,8.959102630615234
1713544674623,2.169146776199341,3.2848446369171143,8.98543930053711
1713544674624,2.145204782485962,3.270479440689087,9.026140213012695
1713544674648,2.1308395862579346,3.248931646347046,9.059659004211426
1713544674654,2.1092917919158936,3.222595453262329,9.119514465332031
1713544674694,2.0853497982025146,3.1890766620635986,9.21288776397705
1713544674696,2.075772762298584,3.184288263320923,9.232041358947754
1713544674718,2.056619167327881,3.155557870864868,9.186552047729492
1713544674757,2.078166961669922,3.1962592601776123,9.17936897277832
1713544674782,2.099714994430542,3.270479440689087,9.08838939666748
1713544674824,2.1068975925445557,3.294421434402466,9.07641887664795
1713544674843,2.1164743900299072,3.2968156337738037,9.107542991638184
1713544674884,2.123656988143921,3.308786630630493,9.078812599182129
1713544674885,2.0925323963165283,3.287238836288452,9.07641887664795
1713544674904,2.1068975925445557,3.2776620388031006,9.071630477905273
1713544674946,2.097320795059204,3.2321722507476807,9.064447402954102
1713544674947,2.0805611610412598,3.203441858291626,9.117119789123535
1713544674968,2.1116859912872314,3.205836057662964,9.17936897277832
1713544675020,2.0590133666992188,3.1220390796661377,9.172186851501465
1713544675021,2.078166961669922,3.1220390796661377,9.196128845214844
1713544675047,2.094926595687866,3.1723172664642334,9.10993766784668
1713544675097,2.094926595687866,3.1938650608062744,9.074024200439453
1713544675099,2.1045033931732178,3.2752678394317627,9.07641887664795
1713544675098,2.1092917919158936,3.2417490482330322,9.093177795410156
1713544675117,2.0901381969451904,3.2968156337738037,9.059659004211426
1713544675161,2.0805611610412598,3.265691041946411,9.10993766784668
1713544675160,2.075772762298584,3.2848446369171143,9.078812599182129
1713544675183,2.078166961669922,3.2345664501190186,9.157821655273438
1713544675225,2.051830768585205,3.2154128551483154,9.191340446472168
1713544675226,2.0685901641845703,3.2130186557769775,9.191340446472168
1713544675245,2.0829553604125977,3.2369606494903564,9.148244857788086
1713544675289,2.0685901641845703,3.2369606494903564,9.102754592895508
1713544675293,2.0853497982025146,3.2321722507476807,9.083600997924805
1713544675294,2.097320795059204,3.2130186557769775,9.0859956741333
1713544675316,2.0925323963165283,3.1675288677215576,9.0859956741333
1713544675367,2.0661959648132324,3.157952070236206,9.150638580322266
1713544675368,2.097320795059204,3.1699230670928955,9.184157371520996
1713544675387,2.078166961669922,3.1866824626922607,9.20091724395752
1713544675431,2.094926595687866,3.2321722507476807,9.10993766784668
1713544675430,2.0638017654418945,3.1938650608062744,9.150638580322266
1713544675450,2.097320795059204,3.2537200450897217,9.05247688293457
1713544675509,2.094926595687866,3.2609026432037354,9.050082206726074
1713544675510,2.0805611610412598,3.2561142444610596,9.093177795410156
1713544675534,2.0638017654418945,3.248931646347046,9.17697525024414
1713544675533,2.078166961669922,3.2632968425750732,9.133879661560059
1713544675581,2.0446481704711914,3.222595453262329,9.191340446472168
1713544675599,2.0685901641845703,3.2130186557769775,9.191340446472168
1713544675646,2.099714994430542,3.1914708614349365,9.102754592895508
1713544675664,2.1140801906585693,3.2106244564056396,9.08838939666748
1713544675709,2.1332337856292725,3.2178070545196533,9.069235801696777
1713544675727,2.1068975925445557,3.2154128551483154,9.095572471618652
1713544675765,2.10210919380188,3.222595453262329,9.107542991638184
1713544675784,2.1092917919158936,3.251325845718384,9.10993766784668
1713544675820,2.0901381969451904,3.2369606494903564,9.136273384094238
1713544675821,2.0829553604125977,3.2393548488616943,9.157821655273438
1713544675839,2.0925323963165283,3.2632968425750732,9.160215377807617
1713544675876,2.0829553604125977,3.287238836288452,9.14345645904541
1713544675877,2.099714994430542,3.2632968425750732,9.121908187866211
1713544675900,2.118868589401245,3.2369606494903564,9.071630477905273
1713544675939,2.1547815799713135,3.2297780513763428,9.078812599182129
1713544675938,2.126051187515259,3.2178070545196533,9.040505409240723
1713544675956,2.145204782485962,3.2345664501190186,9.069235801696777
1713544675995,2.1523873805999756,3.2297780513763428,9.078812599182129
1713544675996,2.1308395862579346,3.220201253890991,9.10993766784668
1713544676016,2.1475989818573,3.220201253890991,9.121908187866211
1713544676055,2.1380221843719482,3.205836057662964,9.105149269104004
1713544676056,2.1308395862579346,3.19865345954895,9.093177795410156
1713544676075,2.126051187515259,3.2154128551483154,9.126696586608887
1713544676115,2.1164743900299072,3.248931646347046,9.083600997924805
1713544676114,2.1499931812286377,3.2297780513763428,9.121908187866211
1713544676134,2.118868589401245,3.2632968425750732,9.081207275390625
1713544676176,2.1284453868865967,3.2800562381744385,9.0859956741333
1713544676177,2.1284453868865967,3.2800562381744385,9.097966194152832
1713544676194,2.118868589401245,3.2417490482330322,9.11233139038086
1713544676230,2.1045033931732178,3.2345664501190186,9.114726066589355
1713544676246,2.123656988143921,3.2345664501190186,9.14345645904541
1713544676284,2.121262788772583,3.2417490482330322,9.102754592895508
1713544676303,2.1332337856292725,3.251325845718384,9.071630477905273
1713544676343,2.126051187515259,3.246537446975708,9.095572471618652
1713544676360,2.1547815799713135,3.2345664501190186,9.064447402954102
1713544676396,2.1332337856292725,3.1914708614349365,9.11233139038086
1713544676397,2.118868589401245,3.1962592601776123,9.124302864074707
1713544676413,2.123656988143921,3.1914708614349365,9.129091262817383
1713544676452,2.123656988143921,3.19865345954895,9.138668060302734
1713544676453,2.1356279850006104,3.1938650608062744,9.14345645904541
1713544676507,2.1045033931732178,3.184288263320923,9.138668060302734
1713544676524,2.1332337856292725,3.2297780513763428,9.08838939666748
1713544676563,2.126051187515259,3.227383852005005,9.0859956741333
1713544676562,2.142810583114624,3.2345664501190186,9.069235801696777
1713544676578,2.1332337856292725,3.2632968425750732,9.133879661560059
1713544676613,2.123656988143921,3.292027235031128,9.10993766784668
1713544676614,2.097320795059204,3.2968156337738037,9.083600997924805
1713544676635,2.10210919380188,3.2752678394317627,9.117119789123535
1713544676667,2.1068975925445557,3.2561142444610596,9.167398452758789
1713544676682,2.097320795059204,3.2297780513763428,9.169792175292969
1713544676740,2.1045033931732178,3.2417490482330322,9.155426979064941
1713544676741,2.1092917919158936,3.2130186557769775,9.148244857788086
1713544676742,2.118868589401245,3.2082302570343018,9.131484985351562
1713544676760,2.1308395862579346,3.201047658920288,9.095572471618652
1713544676813,2.1523873805999756,3.2130186557769775,9.047688484191895
1713544676815,2.1547815799713135,3.2345664501190186,9.026140213012695
1713544676814,2.1547815799713135,3.2321722507476807,9.033323287963867
1713544676833,2.1475989818573,3.224989652633667,9.064447402954102
1713544676870,2.1475989818573,3.205836057662964,9.121908187866211
1713544676886,2.123656988143921,3.1866824626922607,9.157821655273438
1713544676926,2.1332337856292725,3.19865345954895,9.136273384094238
1713544676942,2.1308395862579346,3.2130186557769775,9.129091262817383
1713544676980,2.126051187515259,3.227383852005005,9.078812599182129
1713544676981,2.140416383743286,3.2848446369171143,9.0859956741333
1713544676998,2.126051187515259,3.270479440689087,9.081207275390625
1713544677039,2.118868589401245,3.2752678394317627,9.066842079162598
1713544677059,2.121262788772583,3.2369606494903564,9.148244857788086
1713544677099,2.123656988143921,3.201047658920288,9.160215377807617
1713544677100,2.1092917919158936,3.1914708614349365,9.148244857788086
1713544677116,2.1116859912872314,3.2297780513763428,9.155426979064941
1713544677157,2.1356279850006104,3.246537446975708,9.095572471618652
1713544677158,2.1308395862579346,3.251325845718384,9.081207275390625
1713544677174,2.1332337856292725,3.248931646347046,9.035717010498047
1713544677217,2.1308395862579346,3.2417490482330322,9.026140213012695
1713544677234,2.1356279850006104,3.1962592601776123,9.114726066589355
1713544677275,2.1092917919158936,3.160346269607544,9.136273384094238
1713544677276,2.1092917919158936,3.1531636714935303,9.148244857788086
1713544677296,2.097320795059204,3.1747114658355713,9.172186851501465
1713544677343,2.1164743900299072,3.181894063949585,9.160215377807617
1713544677344,2.099714994430542,3.1699230670928955,9.133879661560059
1713544677359,2.094926595687866,3.181894063949585,9.102754592895508
1713544677397,2.118868589401245,3.205836057662964,9.062053680419922
1713544677417,2.099714994430542,3.2297780513763428,9.071630477905273
1713544677453,2.0901381969451904,3.248931646347046,9.150638580322266
1713544677454,2.075772762298584,3.2321722507476807,9.165003776550293
1713544677473,2.0685901641845703,3.220201253890991,9.14585018157959
1713544677515,2.0470423698425293,3.2178070545196533,9.14345645904541
1713544677516,2.03507137298584,3.19865345954895,9.155426979064941
1713544677534,2.0470423698425293,3.220201253890991,9.155426979064941
1713544677565,2.0207061767578125,3.2345664501190186,9.198522567749023
1713544677580,2.0015525817871094,3.220201253890991,9.217676162719727
1713544677619,2.0231003761291504,3.2154128551483154,9.23682975769043
1713544677620,2.056619167327881,3.2345664501190186,9.160215377807617
1713544677635,2.075772762298584,3.24414324760437,9.093177795410156
1713544677674,2.126051187515259,3.246537446975708,9.01895809173584
1713544677675,2.1308395862579346,3.2321722507476807,8.975862503051758
1713544677693,2.1045033931732178,3.220201253890991,8.990227699279785
1713544677738,2.0446481704711914,3.205836057662964,9.059659004211426
1713544677737,2.10210919380188,3.2297780513763428,9.014169692993164
1713544677752,2.075772762298584,3.227383852005005,9.188945770263672
1713544677785,1.9919757843017578,3.184288263320923,9.275136947631836
1713544677799,1.9823989868164062,3.1651346683502197,9.284713745117188
1713544677843,1.9752163887023926,3.1890766620635986,9.29189682006836
1713544677844,1.9967641830444336,3.2154128551483154,9.277531623840332
1713544677859,1.9991583824157715,3.265691041946411,9.20091724395752
1713544677894,2.0207061767578125,3.2968156337738037,9.121908187866211
1713544677895,2.0374655723571777,3.3207578659057617,9.064447402954102
1713544677914,2.051830768585205,3.3279404640197754,9.074024200439453
1713544677949,2.0422539710998535,3.3063924312591553,9.114726066589355
1713544677964,2.032677173614502,3.268085241317749,9.160215377807617
1713544677995,2.051830768585205,3.1866824626922607,9.157821655273438
1713544678013,2.0805611610412598,3.184288263320923,9.162610054016113
1713544678052,2.1140801906585693,3.184288263320923,9.097966194152832
1713544678053,2.1284453868865967,3.1914708614349365,9.011775016784668
1713544678073,2.1595699787139893,3.224989652633667,8.973467826843262
1713544678119,2.1475989818573,3.2321722507476807,8.949525833129883
1713544678120,2.123656988143921,3.2130186557769775,8.990227699279785
1713544678138,2.0901381969451904,3.1890766620635986,9.08838939666748
1713544678175,2.0685901641845703,3.1866824626922607,9.193734169006348
1713544678192,2.054224967956543,3.1962592601776123,9.277531623840332
1713544678230,2.0374655723571777,3.2106244564056396,9.208099365234375
1713544678231,2.075772762298584,3.268085241317749,9.14345645904541
1713544678280,2.1284453868865967,3.313575267791748,9.040505409240723
1713544678281,2.1475989818573,3.339911460876465,8.96389102935791
1713544678295,2.121262788772583,3.3470940589904785,8.951920509338379
1713544678338,2.1092917919158936,3.3231520652770996,9.050082206726074
1713544678339,2.0805611610412598,3.272873640060425,9.148244857788086
1713544678355,2.03507137298584,3.220201253890991,9.208099365234375
1713544678391,2.0207061767578125,3.179499864578247,9.260771751403809
1713544678392,2.0470423698425293,3.136404275894165,9.248801231384277
1713544678438,2.0901381969451904,3.1076738834381104,9.215282440185547
1713544678439,2.0829553604125977,3.0382418632507324,9.220070838928223
1713544678454,2.2026655673980713,3.112462282180786,9.265560150146484
1713544678492,2.1332337856292725,3.0406360626220703,9.227252960205078
1713544678512,2.1547815799713135,3.1100680828094482,9.066842079162598
1713544678546,2.1547815799713135,3.1028854846954346,8.96389102935791
1713544678562,2.2242133617401123,3.24414324760437,8.89685344696045
1713544678600,2.2002713680267334,3.2800562381744385,8.927978515625
1713544678622,2.1308395862579346,3.3423056602478027,9.045293807983398
1713544681139,2.63362193107605,3.318363666534424,8.865729331970215
1713544681133,2.583343744277954,3.31118106842041,8.927978515625
1713544681141,2.6575639247894287,3.246537446975708,8.808267593383789
1713544681144,2.6431987285614014,3.1747114658355713,8.868123054504395
1713544681143,2.6671407222747803,3.2178070545196533,8.820239067077637
1713544681145,2.6240451335906982,3.138798475265503,9.014169692993164
1713544681146,2.6360161304473877,3.114856481552124,9.133879661560059
1713544681147,2.626439332962036,3.064578056335449,9.165003776550293
1713544681148,2.631227731704712,3.026270866394043,9.155426979064941
1713544681149,2.676717519760132,3.002328872680664,9.169792175292969
1713544681150,2.7054479122161865,3.0190882682800293,9.141061782836914
1713544681151,2.7533318996429443,3.0382418632507324,9.028534889221191
1713544681152,2.7557260990142822,3.0597896575927734,8.856152534484863
1713544681153,2.765302896499634,3.093308687210083,8.846575736999512
1713544681154,2.7748796939849854,3.098097085952759,8.87051773071289
1713544681155,2.7748796939849854,3.1244332790374756,8.990227699279785
1713544681156,2.80361008644104,3.141192674636841,8.975862503051758
1713544681157,2.832340717315674,3.1220390796661377,8.932766914367676
1713544681158,2.8562827110290527,3.066972494125366,9.023746490478516
1713544681159,2.873042106628418,2.999934673309326,9.064447402954102
1713544681160,2.9017724990844727,3.0310592651367188,9.028534889221191
1713544681162,2.9305028915405273,3.0813376903533936,8.916007041931152
1713544681161,2.911349296569824,3.0526070594787598,8.937555313110352
1713544681163,2.96162748336792,3.134010076522827,8.892065048217773
1713544681164,3.0166940689086914,3.201047658920288,8.791508674621582
1713544681165,3.0142998695373535,3.177105665206909,8.746018409729004
1713544681166,3.0310592651367188,3.184288263320923,8.884882926940918
1713544681167,3.0334534645080566,3.181894063949585,8.923190116882324
1713544681168,3.0406360626220703,3.179499864578247,8.951920509338379
1713544681169,3.045424461364746,3.138798475265503,8.939949035644531
1713544681170,3.0765492916107178,3.155557870864868,8.918401718139648
1713544681171,3.1459810733795166,3.184288263320923,8.853757858276367
1713544681172,3.2154128551483154,3.162740468978882,8.707711219787598
1713544681173,3.2848446369171143,3.0765492916107178,8.681375503540039
1713544681174,3.318363666534424,3.0526070594787598,8.710105895996094
1713544681329,3.3279404640197754,3.0190882682800293,8.796297073364258
1713544681330,3.332728862762451,3.0142998695373535,8.834604263305664
1713544681332,3.3470940589904785,2.9951462745666504,8.937555313110352
1713544681331,3.313575267791748,2.9879636764526367,8.851364135742188
1713544681334,3.3662476539611816,3.0142998695373535,8.803479194641113
1713544681335,3.40216064453125,3.0142998695373535,8.762778282165527
1713544681336,3.423708438873291,2.999934673309326,8.671798706054688
1713544681337,3.4620156288146973,3.021482467651367,8.638279914855957
1713544681446,3.488351821899414,2.9975404739379883,8.655038833618164
1713544681445,3.490746021270752,3.0142998695373535,8.664615631103516
1713544681448,3.5027170181274414,3.0310592651367188,8.62630844116211
1713544681449,3.514688014984131,3.00711727142334,8.633491516113281
1713544681447,3.5218706130981445,3.0190882682800293,8.650250434875488
1713544681450,3.509899616241455,2.980781078338623,8.698134422302246
1713544681484,3.4955344200134277,2.9257144927978516,8.757989883422852
1713544681490,3.469198226928711,2.8658595085144043,8.767566680908203
1713544681567,3.488351821899414,2.849100112915039,8.832210540771484
1713544681568,3.4979286193847656,2.892195701599121,8.887276649475098
1713544681569,3.4955344200134277,2.913743495941162,8.796297073364258
1713544681570,3.4739866256713867,2.9328970909118652,8.695740699768066
1713544681658,3.4763808250427246,2.9735984802246094,8.705317497253418
1713544681660,3.450044631958008,2.9233202934265137,8.904036521911621
1713544681659,3.4739866256713867,2.9735984802246094,8.755595207214355
1713544681661,3.4596214294433594,2.9233202934265137,8.925583839416504
1713544681703,3.442862033843994,2.9520506858825684,8.863334655761719
1713544681704,3.490746021270752,2.9496564865112305,8.87051773071289
1713544681778,3.5745432376861572,2.999934673309326,8.899248123168945
1713544681779,3.555389642715454,2.9161376953125,8.9064302444458
1713544681780,3.5194764137268066,2.853888511657715,8.80587387084961
1713544681781,3.5266590118408203,2.765302896499634,8.678980827331543
1713544681787,3.509899616241455,2.695871114730835,8.650250434875488
1713544681869,3.6320040225982666,2.6862943172454834,8.741230010986328
1713544681870,3.6367924213409424,2.5929205417633057,8.712499618530273
1713544681871,3.667917013168335,2.4875755310058594,8.746018409729004
1713544681915,3.6750996112823486,2.293645143508911,8.932766914367676
1713544681916,3.665522813796997,2.2361843585968018,9.006986618041992
1713544681989,3.6559460163116455,2.1954829692840576,9.045293807983398
1713544681990,3.6798880100250244,2.2218191623687744,9.030928611755371
1713544681991,3.7014358043670654,2.300827741622925,8.995016098022461
1713544681992,3.7421371936798096,2.382230758666992,8.98543930053711
1713544682057,3.773261785507202,2.4181437492370605,8.968679428100586
1713544682058,3.6966474056243896,2.3582887649536133,8.710105895996094
1713544682103,3.8355112075805664,2.3965959548950195,8.786720275878906
1713544682104,3.7852327823638916,2.3056161403656006,8.722076416015625
1713544682171,3.840299606323242,2.2146365642547607,8.736441612243652
1713544682173,3.8953661918640137,2.1787235736846924,8.655038833618164
1713544682172,3.9384617805480957,2.276885747909546,8.767566680908203
1713544682482,3.864241600036621,2.145204782485962,8.736441612243652
1713544682483,3.8307228088378906,2.0470423698425293,8.868123054504395
1713544682486,3.8570590019226074,1.9967641830444336,8.975862503051758
1713544682488,3.869029998779297,2.0231003761291504,8.927978515625
1713544682489,3.9193081855773926,2.0231003761291504,8.932766914367676
1713544682487,3.840299606323242,1.987187385559082,9.023746490478516
1713544682490,3.890577793121338,1.987187385559082,8.911218643188477
1713544682492,3.9240965843200684,2.013523578643799,8.762778282165527
1713544682493,3.93367338180542,2.006340980529785,8.769960403442383
1713544682491,3.9264907836914062,1.9967641830444336,8.810662269592285
1713544682496,3.914519786834717,2.0470423698425293,8.698134422302246
1713544682495,3.8977603912353516,2.0207061767578125,8.71728801727295
1713544682497,3.9169139862060547,2.0661959648132324,8.75080680847168
1713544682498,3.9049429893493652,2.0853497982025146,8.83699893951416
1713544682499,3.8139634132385254,2.0925323963165283,8.877699851989746
1713544682595,3.8953661918640137,2.2433669567108154,8.710105895996094
1713544682597,3.689464807510376,2.0039467811584473,8.528146743774414
1713544682596,3.8570590019226074,2.1954829692840576,8.631096839904785
1713544682598,3.780444383621216,1.968033790588379,8.616731643676758
1713544682599,3.8283286094665527,2.0183119773864746,8.609549522399902
1713544682643,3.6367924213409424,1.9153614044189453,8.44195556640625
1713544682644,3.529053211212158,1.9752163887023926,8.178592681884766
1713544682708,3.584120035171509,2.1475989818573,8.274360656738281
1713544682709,3.4308910369873047,2.2577321529388428,8.738836288452148
1713544682710,3.179499864578247,2.3582887649536133,9.066842079162598
1713544682792,2.535459518432617,2.2218191623687744,9.452308654785156
1713544682790,3.043030261993408,2.4803929328918457,9.282320022583008
1713544682791,2.7437551021575928,2.382230758666992,9.418789863586426
1713544682829,2.298433542251587,2.3535003662109375,9.947908401489258
1713544682830,2.389413356781006,2.717418909072876,10.771512985229492
1713544682896,2.1739351749420166,3.1938650608062744,11.276689529418945
1713544682895,2.1978771686553955,2.96162748336792,11.312602996826172
1713544682966,1.9273324012756348,2.52109432220459,11.678915977478027
1713544682967,1.86508309841156,2.408566951751709,11.264719009399414
1713544682968,2.0901381969451904,2.367865562438965,10.642226219177246
1713544682969,2.2601263523101807,2.4875755310058594,9.780313491821289
